sensor_id,timestamp,track_section,gps_lat,gps_lon,acc_x_ms2,acc_y_ms2,acc_z_ms2,gyro_roll,gyro_pitch,gyro_yaw,vibration_magnitude,vibration_spike_pct,is_anomaly,aknn_distance_to_baseline,anomaly_confidence,flag_dispatched_to_pillar_d
DEV-73553,2026-06-12 23:55:50.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0518,-0.0163,9.7391,0.0321,0.0191,-0.0068,0.0893,0,False,0.0563,0.0,False
DEV-33431,2026-06-10 21:08:50.000,Vadodara-Surat,22.30°N,73.10°E,0.0028,-0.0135,9.8276,-0.0177,0.0205,0.0234,0.0224,0,False,0.0487,0.0,False
DEV-31575,2026-06-11 09:58:48.000,Chennai-Vellore,12.91°N,79.13°E,0.0398,-0.0788,9.7636,0.026,0.0118,-0.0219,0.0997,0,False,0.0392,0.0,False
DEV-11003,2026-06-12 21:42:00.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0219,0.0542,9.8204,0.036,-0.0127,0.002,0.0594,0,False,0.0521,0.0,False
DEV-31878,2026-06-11 23:05:28.000,Chennai-Vellore,12.91°N,79.13°E,-0.0033,-0.015,9.6653,0.0101,-0.0298,-0.0081,0.1455,21.2,False,0.077,0.0,False
DEV-26812,2026-06-12 15:46:14.000,Chennai-Vellore,12.91°N,79.13°E,0.3217,-0.1418,9.9326,0.0274,-0.011,-0.0001,0.3723,210.3,False,0.0616,0.0,False
DEV-16298,2026-06-11 17:00:20.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0054,0.0036,9.8016,-0.0016,0.0094,-0.0046,0.0106,0,False,0.0696,0.0,False
DEV-73363,2026-06-12 10:09:41.000,Mumbai-Pune,18.52°N,73.86°E,-0.0348,0.0954,9.8351,0.0294,0.0311,0.0079,0.1046,0,False,0.0709,0.0,False
DEV-98847,2026-06-12 08:22:15.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.2479,0.0383,9.8807,-0.0302,0.0384,-0.02,0.2606,117.2,False,0.0548,0.0,False
DEV-15333,2026-06-12 03:56:25.000,Chennai-Vellore,12.91°N,79.13°E,-0.1359,0.1237,9.7626,0.0163,0.0025,-0.0152,0.1898,58.2,False,0.0564,0.0,False
DEV-31165,2026-06-12 10:40:42.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0604,-0.0625,9.8126,-0.0035,-0.0143,-0.0095,0.087,0,False,0.0762,0.0,False
DEV-33894,2026-06-12 19:08:22.000,Mumbai-Pune,18.52°N,73.86°E,0.1461,-0.01,9.7977,-0.0129,-0.0129,0.0026,0.147,22.5,False,0.0276,0.0,False
DEV-98049,2026-06-10 12:25:32.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0227,0.3448,9.7844,-0.0212,-0.0106,0.0094,0.3465,188.7,False,0.0346,0.0,False
DEV-15748,2026-06-10 09:38:45.000,Vadodara-Surat,22.30°N,73.10°E,0.0479,-0.1549,9.9771,0.0239,0.0303,0.0054,0.2328,94.0,False,0.0242,0.0,False
DEV-71436,2026-06-12 09:36:57.000,Delhi-Agra,27.18°N,78.01°E,0.038,0.0059,9.7265,0.0149,-0.006,-0.0219,0.0919,0,False,0.0746,0.0,False
DEV-21699,2026-06-12 01:32:08.000,Chennai-Vellore,12.91°N,79.13°E,0.0882,-0.0396,9.7702,0.0216,-0.0043,-0.0138,0.1046,0,False,0.056,0.0,False
DEV-64154,2026-06-10 13:50:58.000,Mumbai-Pune,18.52°N,73.86°E,-0.0646,0.0092,9.8092,0.0149,0.0189,-0.0108,0.0653,0,False,0.0791,0.0,False
DEV-28180,2026-06-11 10:12:18.000,Mumbai-Pune,18.52°N,73.86°E,0.0054,0.0697,9.835,-0.0061,0.0234,-0.0006,0.0742,0,False,0.069,0.0,False
DEV-31816,2026-06-11 11:41:07.000,Chennai-Vellore,12.91°N,79.13°E,0.0149,-0.0653,9.7537,0.0112,0.0169,-0.0156,0.0875,0,False,0.0793,0.0,False
DEV-61265,2026-06-11 18:16:03.000,Jaipur-Ajmer,26.45°N,74.64°E,0.2737,0.0036,9.7614,-0.0302,-0.0022,-0.0026,0.278,131.7,False,0.0598,0.0,False
DEV-28774,2026-06-10 12:17:18.000,Mumbai-Pune,18.52°N,73.86°E,-0.0202,0.0157,9.8251,0.0023,0.0016,-0.0121,0.0297,0,False,0.0497,0.0,False
DEV-65156,2026-06-10 14:20:26.000,Chennai-Vellore,12.91°N,79.13°E,0.015,0.0393,9.7311,-0.0254,0.0175,-0.001,0.0894,0,False,0.0707,0.0,False
DEV-14943,2026-06-13 00:13:59.000,Delhi-Agra,27.18°N,78.01°E,-0.0657,-0.2207,9.8139,0.0031,0.0057,-0.0028,0.2303,91.9,False,0.0554,0.0,False
DEV-79690,2026-06-11 20:19:32.000,Kolkata-Asansol,23.68°N,86.98°E,0.1486,0.0523,9.8151,0.0011,0.0365,-0.0107,0.1576,31.3,False,0.078,0.0,False
DEV-33555,2026-06-10 18:37:59.000,Kolkata-Asansol,23.68°N,86.98°E,0.1286,-0.0346,9.8379,-0.0022,-0.0461,-0.0098,0.1361,13.4,False,0.0575,0.0,False
DEV-64720,2026-06-10 09:40:57.000,Kolkata-Asansol,23.68°N,86.98°E,0.1115,0.0286,9.8259,0.0213,-0.0133,0.0051,0.1162,0,False,0.0436,0.0,False
DEV-84983,2026-06-11 20:52:09.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1804,-0.6034,11.1523,-0.0562,-0.1174,0.0481,1.4827,1135.6,True,0.6773,0.947,True
DEV-55724,2026-06-11 00:40:22.000,Chennai-Vellore,12.91°N,79.13°E,0.2288,-0.1905,9.8571,0.0624,0.0056,-0.0049,0.3014,151.2,False,0.0609,0.0,False
DEV-76039,2026-06-13 02:56:58.000,Delhi-Agra,27.18°N,78.01°E,-0.001,-0.0155,9.7388,-0.0153,0.0064,0.0156,0.0729,0,False,0.0374,0.0,False
DEV-56658,2026-06-10 16:09:31.000,Vadodara-Surat,22.30°N,73.10°E,0.2479,-0.0157,9.8634,0.0161,0.0079,0.0544,0.2541,111.8,False,0.0589,0.0,False
DEV-26418,2026-06-12 13:09:25.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0604,-0.1171,9.7966,-0.0085,-0.0201,0.0005,0.1324,10.3,False,0.0595,0.0,False
DEV-61971,2026-06-11 21:31:03.000,Delhi-Agra,27.18°N,78.01°E,0.0163,0.15,9.9085,-0.0165,0.0319,0.0037,0.1802,50.2,False,0.0727,0.0,False
DEV-77486,2026-06-12 14:57:59.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0819,-0.0337,9.8556,0.0177,-0.0221,0.0072,0.0996,0,False,0.0207,0.0,False
DEV-93994,2026-06-12 08:55:00.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0393,-0.0398,9.6934,0.0226,0.0123,0.0166,0.1293,7.8,False,0.0561,0.0,False
DEV-27770,2026-06-12 22:57:10.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1296,-0.0849,9.758,-0.0072,-0.0103,0.0169,0.1634,36.2,False,0.0394,0.0,False
DEV-34636,2026-06-12 03:19:41.000,Chennai-Vellore,12.91°N,79.13°E,0.0763,0.0866,9.7354,-0.0141,-0.0073,0.0181,0.1374,14.5,False,0.0747,0.0,False
DEV-24334,2026-06-11 08:53:44.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1394,0.2488,9.976,-0.0233,-0.0088,0.025,0.33,175.0,False,0.0735,0.0,False
DEV-56200,2026-06-12 14:50:58.000,Chennai-Vellore,12.91°N,79.13°E,-0.0919,-0.0246,9.9447,0.0158,-0.0412,-0.0197,0.1649,37.4,False,0.072,0.0,False
DEV-95391,2026-06-11 07:33:11.000,Vadodara-Surat,22.30°N,73.10°E,-0.2023,0.0624,9.8474,-0.0144,-0.0061,0.0022,0.215,79.2,False,0.0417,0.0,False
DEV-74392,2026-06-10 09:10:26.000,Vadodara-Surat,22.30°N,73.10°E,0.0482,0.087,9.7956,-0.0121,0.0243,-0.0062,0.1005,0,False,0.041,0.0,False
DEV-54550,2026-06-11 15:43:07.000,Vadodara-Surat,22.30°N,73.10°E,-0.1617,-0.1616,9.7971,-0.002,0.0329,0.0183,0.229,90.8,False,0.058,0.0,False
DEV-94296,2026-06-10 10:38:46.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0208,-0.028,9.7936,0.0257,0.0199,-0.0029,0.0385,0,False,0.056,0.0,False
DEV-15485,2026-06-10 16:52:01.000,Delhi-Agra,27.18°N,78.01°E,0.0911,-0.099,9.8198,0.0098,-0.0183,-0.0055,0.1349,12.4,False,0.0208,0.0,False
DEV-28204,2026-06-13 03:20:20.000,Chennai-Vellore,12.91°N,79.13°E,0.0805,0.0081,9.8064,0.0123,-0.0236,0.0156,0.081,0,False,0.0356,0.0,False
DEV-74856,2026-06-12 16:36:47.000,Kolkata-Asansol,23.68°N,86.98°E,0.0245,0.2885,9.8037,-0.0164,0.0359,0.0042,0.2896,141.3,False,0.073,0.0,False
DEV-75016,2026-06-12 08:16:18.000,Vadodara-Surat,22.30°N,73.10°E,0.0102,-0.1021,10.0022,-0.0169,-0.0138,0.0114,0.2179,81.6,False,0.0353,0.0,False
DEV-18596,2026-06-12 10:27:18.000,Chennai-Vellore,12.91°N,79.13°E,-0.1024,0.0036,9.7728,-0.0121,-0.0107,0.0082,0.109,0,False,0.0368,0.0,False
DEV-45083,2026-06-12 05:43:07.000,Chennai-Vellore,12.91°N,79.13°E,0.2185,-0.0275,9.6501,0.0224,-0.0295,-0.002,0.2722,126.8,False,0.0504,0.0,False
DEV-64590,2026-06-12 15:16:29.000,Mumbai-Pune,18.52°N,73.86°E,0.1365,-0.1387,9.9146,-0.0129,0.0265,-0.0072,0.2209,84.1,False,0.0699,0.0,False
DEV-57830,2026-06-10 21:42:59.000,Chennai-Vellore,12.91°N,79.13°E,0.0871,-0.127,9.8112,0.0049,-0.0116,-0.0142,0.154,28.3,False,0.0515,0.0,False
DEV-96099,2026-06-10 06:19:59.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0223,0.0683,9.8711,-0.0137,0.0086,-0.0181,0.0943,0,False,0.0697,0.0,False
DEV-50055,2026-06-11 00:20:13.000,Mumbai-Pune,18.52°N,73.86°E,0.1573,-0.0196,9.7505,-0.0104,-0.0183,-0.0031,0.1693,41.1,False,0.0391,0.0,False
DEV-70015,2026-06-10 10:20:16.000,Mumbai-Pune,18.52°N,73.86°E,0.0911,0.0148,9.7993,0.0222,-0.0003,-0.0019,0.0929,0,False,0.0318,0.0,False
DEV-87370,2026-06-10 18:32:25.000,Kolkata-Asansol,23.68°N,86.98°E,-0.2115,-0.0759,9.6423,0.0145,-0.011,0.0005,0.2804,133.7,False,0.0389,0.0,False
DEV-56027,2026-06-12 04:14:04.000,Mumbai-Pune,18.52°N,73.86°E,0.0144,-0.0022,9.7922,-0.0018,-0.0159,0.0064,0.023,0,False,0.0266,0.0,False
DEV-50848,2026-06-10 08:47:59.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0048,-0.0112,9.8273,-0.0002,0.0102,0.0177,0.0212,0,False,0.0326,0.0,False
DEV-74418,2026-06-10 22:31:40.000,Vadodara-Surat,22.30°N,73.10°E,-0.1147,0.0211,9.7617,-0.0273,0.0016,0.0106,0.1262,5.2,False,0.0572,0.0,False
DEV-46014,2026-06-12 18:36:58.000,Mumbai-Pune,18.52°N,73.86°E,0.0708,-0.1843,9.8458,0.0065,-0.0145,-0.0164,0.2007,67.2,False,0.0796,0.0,False
DEV-97534,2026-06-10 18:09:03.000,Chennai-Vellore,12.91°N,79.13°E,0.2073,-0.1464,9.8606,0.0172,-0.0196,-0.0291,0.2588,115.7,False,0.0406,0.0,False
DEV-20518,2026-06-12 08:22:57.000,Vadodara-Surat,22.30°N,73.10°E,-0.1839,0.0038,9.6966,-0.01,-0.0106,0.0112,0.2161,80.1,False,0.0356,0.0,False
DEV-97236,2026-06-12 13:05:37.000,Chennai-Vellore,12.91°N,79.13°E,0.0833,-0.2134,9.7354,-0.0188,-0.0036,0.0054,0.2409,100.8,False,0.0741,0.0,False
DEV-72115,2026-06-11 04:10:06.000,Mumbai-Pune,18.52°N,73.86°E,-0.0874,0.1683,9.7634,-0.0287,0.0185,-0.0072,0.1953,62.8,False,0.0312,0.0,False
DEV-51610,2026-06-12 19:32:44.000,Vadodara-Surat,22.30°N,73.10°E,0.0503,0.1233,9.6006,0.046,0.0054,0.0049,0.2482,106.8,False,0.0698,0.0,False
DEV-13767,2026-06-11 09:16:26.000,Chennai-Vellore,12.91°N,79.13°E,0.0195,-0.1984,9.8143,-0.0154,0.0269,0.0149,0.1994,66.2,False,0.0508,0.0,False
DEV-40676,2026-06-11 20:16:54.000,Vadodara-Surat,22.30°N,73.10°E,0.0339,-0.1268,9.8673,0.0225,0.0192,-0.0064,0.1432,19.3,False,0.025,0.0,False
DEV-17774,2026-06-12 18:36:11.000,Chennai-Vellore,12.91°N,79.13°E,0.0274,-0.085,9.7567,-0.0123,0.0296,0.0111,0.104,0,False,0.0386,0.0,False
DEV-64889,2026-06-10 08:21:56.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1498,-0.1064,9.9025,0.029,0.0268,-0.012,0.2057,71.4,False,0.0464,0.0,False
DEV-15043,2026-06-12 07:16:32.000,Vadodara-Surat,22.30°N,73.10°E,0.0998,-0.0247,9.8396,-0.0368,-0.025,-0.0037,0.107,0,False,0.0385,0.0,False
DEV-99066,2026-06-11 07:03:38.000,Vadodara-Surat,22.30°N,73.10°E,-0.0302,-0.0333,9.7097,0.0269,-0.0155,0.0084,0.1099,0,False,0.0287,0.0,False
DEV-89905,2026-06-10 18:47:39.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0019,0.064,9.7602,0.0147,-0.0092,0.0066,0.0811,0,False,0.0238,0.0,False
DEV-94790,2026-06-12 10:18:27.000,Mumbai-Pune,18.52°N,73.86°E,0.1215,0.0149,9.8006,0.0424,-0.0311,-0.0031,0.1228,2.3,False,0.0379,0.0,False
DEV-73413,2026-06-11 13:44:22.000,Kolkata-Asansol,23.68°N,86.98°E,0.0543,-0.0256,9.9231,0.0069,0.0312,0.0353,0.128,6.7,False,0.049,0.0,False
DEV-61095,2026-06-12 07:23:07.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0842,0.0067,9.6419,-0.0247,0.0251,-0.008,0.1881,56.7,False,0.0742,0.0,False
DEV-20928,2026-06-13 03:54:03.000,Mumbai-Pune,18.52°N,73.86°E,0.0877,-0.0447,9.8305,0.0083,-0.0273,0.0101,0.1005,0,False,0.0646,0.0,False
DEV-52239,2026-06-12 11:14:27.000,Kolkata-Asansol,23.68°N,86.98°E,0.0372,-0.0631,9.8925,0.0146,-0.0342,0.0194,0.1103,0,False,0.0466,0.0,False
DEV-67943,2026-06-12 07:28:19.000,Chennai-Vellore,12.91°N,79.13°E,-0.257,0.0207,9.7447,0.02,-0.0095,-0.0158,0.266,121.7,False,0.0586,0.0,False
DEV-33275,2026-06-11 07:12:49.000,Kolkata-Asansol,23.68°N,86.98°E,0.0332,-0.0416,9.8278,-0.0052,-0.001,0.0048,0.0561,0,False,0.0204,0.0,False
DEV-50590,2026-06-12 14:30:53.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0393,-0.0841,9.6998,0.001,0.0251,-0.0162,0.1441,20.1,False,0.0583,0.0,False
DEV-11115,2026-06-12 22:06:57.000,Vadodara-Surat,22.30°N,73.10°E,-0.0612,0.1109,9.8118,-0.0062,-0.0037,-0.0038,0.1267,5.6,False,0.0563,0.0,False
DEV-41469,2026-06-12 10:20:36.000,Delhi-Agra,27.18°N,78.01°E,-0.0662,-0.1221,9.7453,0.0229,-0.0312,-0.0055,0.1532,27.7,False,0.0673,0.0,False
DEV-51100,2026-06-11 21:26:44.000,Kolkata-Asansol,23.68°N,86.98°E,0.0997,0.041,9.7694,-0.0033,0.0029,0.0042,0.1152,0,False,0.026,0.0,False
DEV-57403,2026-06-10 23:48:31.000,Mumbai-Pune,18.52°N,73.86°E,0.1044,0.0611,9.8316,0.0073,-0.0245,-0.0042,0.1229,2.4,False,0.0678,0.0,False
DEV-93515,2026-06-10 18:39:23.000,Vadodara-Surat,22.30°N,73.10°E,-0.014,-0.1821,9.9284,0.0155,-0.0077,0.005,0.2177,81.4,False,0.0447,0.0,False
DEV-59856,2026-06-11 12:14:37.000,Vadodara-Surat,22.30°N,73.10°E,-0.2041,-0.0711,9.972,0.0243,-0.0149,0.0015,0.2701,125.1,False,0.056,0.0,False
DEV-20589,2026-06-11 15:55:21.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0586,-0.167,9.764,0.0055,0.018,0.0037,0.1829,52.4,False,0.0354,0.0,False
DEV-13615,2026-06-12 10:13:48.000,Vadodara-Surat,22.30°N,73.10°E,0.3244,-0.0554,9.7278,0.0057,-0.0023,0.0142,0.3392,182.7,False,0.0677,0.0,False
DEV-86564,2026-06-12 06:52:55.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0406,0.0683,9.7151,0.0063,0.0084,0.0035,0.1238,3.2,False,0.0652,0.0,False
DEV-54358,2026-06-12 03:18:30.000,Mumbai-Pune,18.52°N,73.86°E,-0.0387,0.0877,9.7387,0.0206,0.0126,0.0117,0.1195,0,False,0.0434,0.0,False
DEV-98569,2026-06-10 14:21:56.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0544,0.0212,9.6891,0.0121,0.0114,-0.0212,0.1343,11.9,False,0.0501,0.0,False
DEV-67752,2026-06-11 12:14:21.000,Delhi-Agra,27.18°N,78.01°E,0.0084,0.1121,9.9133,0.0204,0.0018,-0.0146,0.1527,27.2,False,0.0526,0.0,False
DEV-16099,2026-06-13 02:26:43.000,Vadodara-Surat,22.30°N,73.10°E,-0.1661,0.0047,9.8619,0.0365,-0.0328,-0.0039,0.1741,45.1,False,0.03,0.0,False
DEV-61246,2026-06-10 16:10:45.000,Delhi-Agra,27.18°N,78.01°E,0.2281,-0.0892,9.7911,0.019,0.0152,0.0053,0.2456,104.7,False,0.0731,0.0,False
DEV-22682,2026-06-10 18:48:33.000,Chennai-Vellore,12.91°N,79.13°E,-0.0009,-0.0049,9.8469,-0.0029,0.0071,-0.0146,0.0372,0,False,0.0611,0.0,False
DEV-37159,2026-06-10 18:40:43.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.0886,0.0712,9.8258,0.0268,0.0326,-0.0015,0.1148,0,False,0.0732,0.0,False
DEV-73312,2026-06-11 12:16:02.000,Mumbai-Pune,18.52°N,73.86°E,0.081,-0.0998,9.6526,0.0383,-0.0182,0.0116,0.2032,69.3,False,0.0756,0.0,False
DEV-93977,2026-06-10 21:45:41.000,Chennai-Vellore,12.91°N,79.13°E,0.02,-0.0856,9.9083,0.0044,-0.0271,0.0017,0.1319,9.9,False,0.0337,0.0,False
DEV-87838,2026-06-12 11:04:46.000,Delhi-Agra,27.18°N,78.01°E,0.1213,0.0524,9.941,-0.0051,0.0305,0.0295,0.1861,55.1,False,0.0268,0.0,False
DEV-99861,2026-06-12 04:53:01.000,Delhi-Agra,27.18°N,78.01°E,0.1255,0.038,9.8149,0.0072,0.0054,-0.0026,0.1312,9.3,False,0.0287,0.0,False
DEV-24970,2026-06-10 12:51:30.000,Vadodara-Surat,22.30°N,73.10°E,0.0864,0.1264,9.8021,0.0101,0.003,0.006,0.1533,27.8,False,0.0468,0.0,False
DEV-78241,2026-06-12 00:28:51.000,Chennai-Vellore,12.91°N,79.13°E,0.0991,-0.1121,9.7668,-0.0219,-0.005,-0.0283,0.1557,29.8,False,0.0594,0.0,False
DEV-23953,2026-06-12 18:37:49.000,Kolkata-Asansol,23.68°N,86.98°E,-0.045,0.1617,9.7906,-0.0048,0.0213,0.0256,0.169,40.8,False,0.0494,0.0,False
DEV-96888,2026-06-10 14:02:15.000,Mumbai-Pune,18.52°N,73.86°E,-0.1142,0.0586,9.7262,0.0119,0.023,0.0117,0.1533,27.8,False,0.0261,0.0,False
DEV-41883,2026-06-13 02:29:02.000,Vadodara-Surat,22.30°N,73.10°E,-0.2118,0.008,9.7298,-0.0461,-0.0055,-0.0148,0.2266,88.8,False,0.0257,0.0,False
DEV-64318,2026-06-11 11:42:17.000,Delhi-Agra,27.18°N,78.01°E,0.082,0.1162,9.9553,-0.0105,-0.0119,0.003,0.2033,69.4,False,0.0262,0.0,False
DEV-87329,2026-06-12 01:26:56.000,Mumbai-Pune,18.52°N,73.86°E,0.0665,0.2603,9.7756,-0.0004,0.0073,-0.0088,0.2709,125.7,False,0.0589,0.0,False
DEV-75482,2026-06-12 22:35:37.000,Kolkata-Asansol,23.68°N,86.98°E,-4.294,-0.692,9.6672,-0.1861,0.1732,0.5385,4.3517,3526.4,True,0.5076,0.989,True
DEV-41729,2026-06-12 15:54:54.000,Jaipur-Ajmer,26.45°N,74.64°E,0.0797,0.0562,9.8623,-0.0013,0.0317,-0.0129,0.1107,0,False,0.0246,0.0,False
DEV-98153,2026-06-12 02:42:15.000,Kolkata-Asansol,23.68°N,86.98°E,-0.2215,-0.0951,9.9274,0.0086,0.0076,-0.0096,0.2681,123.4,False,0.0298,0.0,False
DEV-40725,2026-06-11 08:00:52.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.1343,-0.0108,9.8294,0.0304,0.0305,-0.0158,0.1361,13.4,False,0.0608,0.0,False
DEV-29070,2026-06-13 00:46:44.000,Kolkata-Asansol,23.68°N,86.98°E,0.0421,-0.0605,9.9884,-0.0609,0.0057,0.0208,0.193,60.8,False,0.0746,0.0,False
DEV-18751,2026-06-12 14:35:37.000,Mumbai-Pune,18.52°N,73.86°E,0.0206,-0.0426,9.7039,-0.0193,-0.0182,0.0278,0.1162,0,False,0.0578,0.0,False
DEV-34624,2026-06-12 19:23:18.000,Mumbai-Pune,18.52°N,73.86°E,0.2159,-0.1895,9.8413,-0.0053,-0.0037,-0.0091,0.289,140.8,False,0.0443,0.0,False
DEV-82726,2026-06-10 08:43:03.000,Vadodara-Surat,22.30°N,73.10°E,-0.1544,0.0956,9.8057,0.0154,0.0145,-0.0214,0.1817,51.4,False,0.0351,0.0,False
DEV-78329,2026-06-10 23:01:17.000,Vadodara-Surat,22.30°N,73.10°E,0.01,0.0387,9.8181,0.0424,0.0085,-0.0192,0.0408,0,False,0.0597,0.0,False
DEV-92527,2026-06-11 06:35:19.000,Kolkata-Asansol,23.68°N,86.98°E,-2.3709,-1.2047,9.1704,0.7764,-0.3438,-0.1603,2.7352,2179.3,True,0.6582,0.968,True
DEV-22182,2026-06-12 12:33:33.000,Kolkata-Asansol,23.68°N,86.98°E,0.0322,0.0512,9.6723,0.0036,0.011,0.0201,0.1504,25.3,False,0.0451,0.0,False
DEV-27836,2026-06-11 19:00:27.000,Vadodara-Surat,22.30°N,73.10°E,0.1047,0.2965,9.6265,0.0086,-0.0218,0.005,0.3641,203.4,False,0.0273,0.0,False
DEV-45438,2026-06-12 05:49:52.000,Delhi-Agra,27.18°N,78.01°E,0.2318,-0.0298,9.8281,0.0097,0.0058,0.0081,0.2344,95.3,False,0.0256,0.0,False
DEV-40761,2026-06-12 02:54:31.000,Kolkata-Asansol,23.68°N,86.98°E,0.0577,-0.0733,9.84,-0.0192,0.0109,-0.005,0.098,0,False,0.046,0.0,False
DEV-45487,2026-06-11 04:28:02.000,Vadodara-Surat,22.30°N,73.10°E,-0.2087,-0.0477,9.7867,0.0147,-0.0154,0.0384,0.2153,79.4,False,0.0293,0.0,False
DEV-63916,2026-06-13 05:44:37.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.4716,-1.0527,10.2571,-0.3275,-0.0968,-0.2435,1.2371,930.9,True,0.7133,0.982,False
DEV-23506,2026-06-12 06:39:52.000,Jaipur-Ajmer,26.45°N,74.64°E,-0.2305,-0.2802,9.7546,0.008,-0.0199,-0.0128,0.367,205.8,False,0.0385,0.0,False
DEV-49332,2026-06-11 07:35:57.000,Delhi-Agra,27.18°N,78.01°E,-0.0401,-0.0301,9.818,0.0053,-0.0106,0.0198,0.0508,0,False,0.0703,0.0,False
DEV-19253,2026-06-10 12:47:48.000,Jaipur-Ajmer,26.45°N,74.64°E,0.3087,0.0903,9.8784,0.0358,-0.0184,-0.0242,0.3288,174.0,False,0.0216,0.0,False
DEV-41701,2026-06-10 20:32:12.000,Mumbai-Pune,18.52°N,73.86°E,-0.0706,-0.0507,9.5955,-0.0286,0.0489,0.0083,0.2314,92.8,False,0.0488,0.0,False
DEV-80419,2026-06-12 09:46:57.000,Chennai-Vellore,12.91°N,79.13°E,-0.2865,-0.3818,9.6981,-0.0203,-0.0132,-0.0047,0.4903,308.6,False,0.043,0.0,False
DEV-40211,2026-06-11 23:24:36.000,Mumbai-Pune,18.52°N,73.86°E,0.2558,0.0892,9.8206,-0.0128,-0.0169,-0.0255,0.2711,125.9,False,0.067,0.0,False
DEV-45410,2026-06-11 04:14:56.000,Delhi-Agra,27.18°N,78.01°E,-0.0579,-0.0499,9.8941,0.0003,0.0145,0.0223,0.1136,0,False,0.0446,0.0,False
DEV-79050,2026-06-10 20:40:40.000,Mumbai-Pune,18.52°N,73.86°E,-0.1053,-0.0209,9.8141,0.0136,-0.0326,0.0257,0.1074,0,False,0.0429,0.0,False
DEV-83665,2026-06-12 23:43:12.000,Kolkata-Asansol,23.68°N,86.98°E,0.1558,0.0297,9.8624,-0.0341,0.0068,0.0101,0.167,39.2,False,0.0306,0.0,False
DEV-55533,2026-06-13 02:43:25.000,Kolkata-Asansol,23.68°N,86.98°E,-0.1296,-0.037,9.7586,0.0042,0.0018,-0.0028,0.1442,20.2,False,0.0298,0.0,False
DEV-92779,2026-06-12 13:16:38.000,Kolkata-Asansol,23.68°N,86.98°E,0.2503,-0.0852,9.9193,-0.0019,0.0327,-0.0233,0.2861,138.4,False,0.0719,0.0,False
DEV-71646,2026-06-11 00:06:45.000,Kolkata-Asansol,23.68°N,86.98°E,0.2516,-0.1381,9.7472,0.0084,-0.004,0.0061,0.2938,144.8,False,0.0443,0.0,False
DEV-27874,2026-06-10 09:15:44.000,Mumbai-Pune,18.52°N,73.86°E,0.0592,-0.1381,9.9455,0.001,0.0054,-0.0131,0.2023,68.6,False,0.053,0.0,False
DEV-66837,2026-06-13 03:08:36.000,Chennai-Vellore,12.91°N,79.13°E,-0.019,0.0971,9.7954,-0.0286,-0.012,-0.0157,0.1,0,False,0.0458,0.0,False
DEV-66784,2026-06-12 00:53:34.000,Kolkata-Asansol,23.68°N,86.98°E,-0.0014,0.0218,9.7831,-0.0211,0.0173,-0.0171,0.0347,0,False,0.0551,0.0,False
DEV-68724,2026-06-10 12:11:23.000,Mumbai-Pune,18.52°N,73.86°E,0.0516,-0.0269,9.8642,-0.0032,-0.0353,-0.004,0.0795,0,False,0.0262,0.0,False
DEV-12621,2026-06-11 10:33:29.000,Chennai-Vellore,12.91°N,79.13°E,-0.2112,0.0945,9.8828,0.0,-0.0229,-0.0047,0.2426,102.2,False,0.0612,0.0,False
DEV-58226,2026-06-11 09:59:17.000,Chennai-Vellore,12.91°N,79.13°E,-0.0212,0.2499,9.7879,-0.0123,-0.0181,-0.0373,0.2518,109.8,False,0.0566,0.0,False
DEV-53925,2026-06-12 04:34:43.000,Chennai-Vellore,12.91°N,79.13°E,-0.1457,0.2195,9.8745,-0.0008,0.0002,-0.0027,0.2712,126.0,False,0.0669,0.0,False
DEV-33323,2026-06-11 11:44:53.000,Jaipur-Ajmer,26.45°N,74.64°E,0.1637,-0.044,9.7939,0.01,-0.0102,-0.0314,0.1703,41.9,False,0.0677,0.0,False
DEV-27046,2026-06-11 13:38:56.000,Vadodara-Surat,22.30°N,73.10°E,-0.0581,-0.1529,9.9261,-0.0212,0.0359,0.0267,0.2006,67.2,False,0.0398,0.0,False
